dataset,model,dx,label,acc_mean,acc_std,n_folds_seen,n_images
Doppler,Medium KNN,AK,MALIGNANT,0.5,0.5773502691896257,4,5
Doppler,Medium KNN,ANGIOMA,BENIGN,1.0,0.0,2,3
Doppler,Medium KNN,BCC,MALIGNANT,0.7050000000000001,0.19289461717044706,5,31
Doppler,Medium KNN,CYST,BENIGN,0.8026190476190476,0.17720988875116933,5,40
Doppler,Medium KNN,DERMATOFIBROMA,BENIGN,0.62,0.37516662964608144,5,21
Doppler,Medium KNN,FAT NECROSIS,BENIGN,1.0,,1,1
Doppler,Medium KNN,FIBROFOLLICULOMA,BENIGN,1.0,0.0,2,2
Doppler,Medium KNN,FIBROMA,BENIGN,0.0,,1,1
Doppler,Medium KNN,HEMANGIOMA,BENIGN,0.0,,1,1
Doppler,Medium KNN,KA,MALIGNANT,0.0,,1,1
Doppler,Medium KNN,LEIOMYOMA,BENIGN,0.8333333333333333,0.23570226039551592,2,4
Doppler,Medium KNN,LIPOMA,BENIGN,0.9333333333333332,0.14907119849998599,5,26
Doppler,Medium KNN,LYMPHOMA,MALIGNANT,0.5,0.7071067811865476,2,3
Doppler,Medium KNN,MERKEL,MALIGNANT,1.0,,1,1
Doppler,Medium KNN,METASTASIS,MALIGNANT,0.16666666666666666,0.2886751345948129,3,4
Doppler,Medium KNN,NEUROFIBROMA,BENIGN,0.5,,1,2
Doppler,Medium KNN,OSTEOMA,BENIGN,1.0,,1,1
Doppler,Medium KNN,PILOMATRICOMA,BENIGN,0.0,,1,1
Doppler,Medium KNN,SCC,MALIGNANT,0.6416666666666666,0.26299556396765833,4,11
Doppler,Medium KNN,SCHWANNOMA,BENIGN,1.0,0.0,2,2
Doppler,Medium KNN,SEBK,BENIGN,0.625,0.47871355387816905,4,7
Doppler,Medium KNN,SK,BENIGN,1.0,,1,1
Doppler,Medium KNN,VENOUS MALFORMATION,BENIGN,0.5,0.7071067811865476,2,2
Doppler,Medium Tree,AK,MALIGNANT,0.875,0.25,4,5
Doppler,Medium Tree,ANGIOMA,BENIGN,0.75,0.3535533905932738,2,3
Doppler,Medium Tree,BCC,MALIGNANT,0.6849999999999999,0.13545191848852578,5,31
Doppler,Medium Tree,CYST,BENIGN,0.6209523809523809,0.08293100156399993,5,40
Doppler,Medium Tree,DERMATOFIBROMA,BENIGN,0.5128571428571428,0.3031467617898524,5,21
Doppler,Medium Tree,FAT NECROSIS,BENIGN,1.0,,1,1
Doppler,Medium Tree,FIBROFOLLICULOMA,BENIGN,1.0,0.0,2,2
Doppler,Medium Tree,FIBROMA,BENIGN,0.0,,1,1
Doppler,Medium Tree,HEMANGIOMA,BENIGN,1.0,,1,1
Doppler,Medium Tree,KA,MALIGNANT,0.0,,1,1
Doppler,Medium Tree,LEIOMYOMA,BENIGN,0.8333333333333333,0.23570226039551592,2,4
Doppler,Medium Tree,LIPOMA,BENIGN,0.7833333333333333,0.2173067468400883,5,26
Doppler,Medium Tree,LYMPHOMA,MALIGNANT,0.25,0.3535533905932738,2,3
Doppler,Medium Tree,MERKEL,MALIGNANT,1.0,,1,1
Doppler,Medium Tree,METASTASIS,MALIGNANT,0.5,0.5,3,4
Doppler,Medium Tree,NEUROFIBROMA,BENIGN,1.0,,1,2
Doppler,Medium Tree,OSTEOMA,BENIGN,1.0,,1,1
Doppler,Medium Tree,PILOMATRICOMA,BENIGN,0.0,,1,1
Doppler,Medium Tree,SCC,MALIGNANT,0.6583333333333333,0.298607881119482,4,11
Doppler,Medium Tree,SCHWANNOMA,BENIGN,1.0,0.0,2,2
Doppler,Medium Tree,SEBK,BENIGN,0.625,0.47871355387816905,4,7
Doppler,Medium Tree,SK,BENIGN,1.0,,1,1
Doppler,Medium Tree,VENOUS MALFORMATION,BENIGN,1.0,0.0,2,2
Doppler,Quadratic Discriminant Analysis,AK,MALIGNANT,1.0,0.0,4,5
Doppler,Quadratic Discriminant Analysis,ANGIOMA,BENIGN,0.75,0.3535533905932738,2,3
Doppler,Quadratic Discriminant Analysis,BCC,MALIGNANT,0.77,0.15563490039905004,5,31
Doppler,Quadratic Discriminant Analysis,CYST,BENIGN,0.7220634920634921,0.18184858824060066,5,40
Doppler,Quadratic Discriminant Analysis,DERMATOFIBROMA,BENIGN,0.67,0.41170377700477806,5,21
Doppler,Quadratic Discriminant Analysis,FAT NECROSIS,BENIGN,1.0,,1,1
Doppler,Quadratic Discriminant Analysis,FIBROFOLLICULOMA,BENIGN,1.0,0.0,2,2
Doppler,Quadratic Discriminant Analysis,FIBROMA,BENIGN,0.0,,1,1
Doppler,Quadratic Discriminant Analysis,HEMANGIOMA,BENIGN,0.0,,1,1
Doppler,Quadratic Discriminant Analysis,KA,MALIGNANT,0.0,,1,1
Doppler,Quadratic Discriminant Analysis,LEIOMYOMA,BENIGN,0.6666666666666666,0.4714045207910317,2,4
Doppler,Quadratic Discriminant Analysis,LIPOMA,BENIGN,0.9333333333333332,0.14907119849998599,5,26
Doppler,Quadratic Discriminant Analysis,LYMPHOMA,MALIGNANT,0.75,0.3535533905932738,2,3
Doppler,Quadratic Discriminant Analysis,MERKEL,MALIGNANT,1.0,,1,1
Doppler,Quadratic Discriminant Analysis,METASTASIS,MALIGNANT,0.16666666666666666,0.2886751345948129,3,4
Doppler,Quadratic Discriminant Analysis,NEUROFIBROMA,BENIGN,0.5,,1,2
Doppler,Quadratic Discriminant Analysis,OSTEOMA,BENIGN,1.0,,1,1
Doppler,Quadratic Discriminant Analysis,PILOMATRICOMA,BENIGN,0.0,,1,1
Doppler,Quadratic Discriminant Analysis,SCC,MALIGNANT,0.6916666666666667,0.21666666666666667,4,11
Doppler,Quadratic Discriminant Analysis,SCHWANNOMA,BENIGN,1.0,0.0,2,2
Doppler,Quadratic Discriminant Analysis,SEBK,BENIGN,0.7083333333333333,0.34359213546813844,4,7
Doppler,Quadratic Discriminant Analysis,SK,BENIGN,1.0,,1,1
Doppler,Quadratic Discriminant Analysis,VENOUS MALFORMATION,BENIGN,1.0,0.0,2,2
Doppler,Quadratic SVM,AK,MALIGNANT,0.25,0.5,4,5
Doppler,Quadratic SVM,ANGIOMA,BENIGN,1.0,0.0,2,3
Doppler,Quadratic SVM,BCC,MALIGNANT,0.21666666666666665,0.13944333775567927,5,31
Doppler,Quadratic SVM,CYST,BENIGN,0.975,0.055901699437494734,5,40
Doppler,Quadratic SVM,DERMATOFIBROMA,BENIGN,0.75,0.4330127018922193,5,21
Doppler,Quadratic SVM,FAT NECROSIS,BENIGN,1.0,,1,1
Doppler,Quadratic SVM,FIBROFOLLICULOMA,BENIGN,1.0,0.0,2,2
Doppler,Quadratic SVM,FIBROMA,BENIGN,1.0,,1,1
Doppler,Quadratic SVM,HEMANGIOMA,BENIGN,1.0,,1,1
Doppler,Quadratic SVM,KA,MALIGNANT,0.0,,1,1
Doppler,Quadratic SVM,LEIOMYOMA,BENIGN,1.0,0.0,2,4
Doppler,Quadratic SVM,LIPOMA,BENIGN,1.0,0.0,5,26
Doppler,Quadratic SVM,LYMPHOMA,MALIGNANT,0.5,0.7071067811865476,2,3
Doppler,Quadratic SVM,MERKEL,MALIGNANT,0.0,,1,1
Doppler,Quadratic SVM,METASTASIS,MALIGNANT,0.0,0.0,3,4
Doppler,Quadratic SVM,NEUROFIBROMA,BENIGN,1.0,,1,2
Doppler,Quadratic SVM,OSTEOMA,BENIGN,1.0,,1,1
Doppler,Quadratic SVM,PILOMATRICOMA,BENIGN,1.0,,1,1
Doppler,Quadratic SVM,SCC,MALIGNANT,0.05,0.1,4,11
Doppler,Quadratic SVM,SCHWANNOMA,BENIGN,1.0,0.0,2,2
Doppler,Quadratic SVM,SEBK,BENIGN,0.7083333333333333,0.34359213546813844,4,7
Doppler,Quadratic SVM,SK,BENIGN,1.0,,1,1
Doppler,Quadratic SVM,VENOUS MALFORMATION,BENIGN,1.0,0.0,2,2
Doppler,RUSBoosted Trees,AK,MALIGNANT,0.5,0.5773502691896257,4,5
Doppler,RUSBoosted Trees,ANGIOMA,BENIGN,0.75,0.3535533905932738,2,3
Doppler,RUSBoosted Trees,BCC,MALIGNANT,0.6316666666666666,0.25929926939949355,5,31
Doppler,RUSBoosted Trees,CYST,BENIGN,0.7478571428571429,0.20271750727330395,5,40
Doppler,RUSBoosted Trees,DERMATOFIBROMA,BENIGN,0.67,0.41170377700477806,5,21
Doppler,RUSBoosted Trees,FAT NECROSIS,BENIGN,1.0,,1,1
Doppler,RUSBoosted Trees,FIBROFOLLICULOMA,BENIGN,1.0,0.0,2,2
Doppler,RUSBoosted Trees,FIBROMA,BENIGN,0.0,,1,1
Doppler,RUSBoosted Trees,HEMANGIOMA,BENIGN,1.0,,1,1
Doppler,RUSBoosted Trees,KA,MALIGNANT,0.0,,1,1
Doppler,RUSBoosted Trees,LEIOMYOMA,BENIGN,0.8333333333333333,0.23570226039551592,2,4
Doppler,RUSBoosted Trees,LIPOMA,BENIGN,0.9,0.22360679774997896,5,26
Doppler,RUSBoosted Trees,LYMPHOMA,MALIGNANT,0.0,0.0,2,3
Doppler,RUSBoosted Trees,MERKEL,MALIGNANT,1.0,,1,1
Doppler,RUSBoosted Trees,METASTASIS,MALIGNANT,0.16666666666666666,0.2886751345948129,3,4
Doppler,RUSBoosted Trees,NEUROFIBROMA,BENIGN,0.5,,1,2
Doppler,RUSBoosted Trees,OSTEOMA,BENIGN,1.0,,1,1
Doppler,RUSBoosted Trees,PILOMATRICOMA,BENIGN,0.0,,1,1
Doppler,RUSBoosted Trees,SCC,MALIGNANT,0.6916666666666667,0.21666666666666667,4,11
Doppler,RUSBoosted Trees,SCHWANNOMA,BENIGN,1.0,0.0,2,2
Doppler,RUSBoosted Trees,SEBK,BENIGN,0.7083333333333333,0.34359213546813844,4,7
Doppler,RUSBoosted Trees,SK,BENIGN,1.0,,1,1
Doppler,RUSBoosted Trees,VENOUS MALFORMATION,BENIGN,0.5,0.7071067811865476,2,2
Doppler,Simple Tree,AK,MALIGNANT,0.625,0.4787135538781691,4,5
Doppler,Simple Tree,ANGIOMA,BENIGN,0.75,0.3535533905932738,2,3
Doppler,Simple Tree,BCC,MALIGNANT,0.6783333333333333,0.1490246064693121,5,31
Doppler,Simple Tree,CYST,BENIGN,0.6889682539682539,0.1949427531269747,5,40
Doppler,Simple Tree,DERMATOFIBROMA,BENIGN,0.62,0.37516662964608144,5,21
Doppler,Simple Tree,FAT NECROSIS,BENIGN,1.0,,1,1
Doppler,Simple Tree,FIBROFOLLICULOMA,BENIGN,0.5,0.7071067811865476,2,2
Doppler,Simple Tree,FIBROMA,BENIGN,0.0,,1,1
Doppler,Simple Tree,HEMANGIOMA,BENIGN,1.0,,1,1
Doppler,Simple Tree,KA,MALIGNANT,0.0,,1,1
Doppler,Simple Tree,LEIOMYOMA,BENIGN,0.8333333333333333,0.23570226039551592,2,4
Doppler,Simple Tree,LIPOMA,BENIGN,0.8833333333333332,0.16244657241348273,5,26
Doppler,Simple Tree,LYMPHOMA,MALIGNANT,0.0,0.0,2,3
Doppler,Simple Tree,MERKEL,MALIGNANT,1.0,,1,1
Doppler,Simple Tree,METASTASIS,MALIGNANT,0.16666666666666666,0.2886751345948129,3,4
Doppler,Simple Tree,NEUROFIBROMA,BENIGN,0.5,,1,2
Doppler,Simple Tree,OSTEOMA,BENIGN,1.0,,1,1
Doppler,Simple Tree,PILOMATRICOMA,BENIGN,0.0,,1,1
Doppler,Simple Tree,SCC,MALIGNANT,0.7416666666666667,0.21147629234082532,4,11
Doppler,Simple Tree,SCHWANNOMA,BENIGN,1.0,0.0,2,2
Doppler,Simple Tree,SEBK,BENIGN,0.625,0.47871355387816905,4,7
Doppler,Simple Tree,SK,BENIGN,1.0,,1,1
Doppler,Simple Tree,VENOUS MALFORMATION,BENIGN,1.0,0.0,2,2
Doppler,Subspace Discriminant,AK,MALIGNANT,0.75,0.5,4,5
Doppler,Subspace Discriminant,ANGIOMA,BENIGN,0.75,0.3535533905932738,2,3
Doppler,Subspace Discriminant,BCC,MALIGNANT,0.7050000000000001,0.19289461717044706,5,31
Doppler,Subspace Discriminant,CYST,BENIGN,0.8883333333333333,0.13637163276217756,5,40
Doppler,Subspace Discriminant,DERMATOFIBROMA,BENIGN,0.71,0.4129164564412516,5,21
Doppler,Subspace Discriminant,FAT NECROSIS,BENIGN,1.0,,1,1
Doppler,Subspace Discriminant,FIBROFOLLICULOMA,BENIGN,1.0,0.0,2,2
Doppler,Subspace Discriminant,FIBROMA,BENIGN,0.0,,1,1
Doppler,Subspace Discriminant,HEMANGIOMA,BENIGN,1.0,,1,1
Doppler,Subspace Discriminant,KA,MALIGNANT,0.0,,1,1
Doppler,Subspace Discriminant,LEIOMYOMA,BENIGN,1.0,0.0,2,4
Doppler,Subspace Discriminant,LIPOMA,BENIGN,0.9666666666666666,0.07453559924999298,5,26
Doppler,Subspace Discriminant,LYMPHOMA,MALIGNANT,0.75,0.3535533905932738,2,3
Doppler,Subspace Discriminant,MERKEL,MALIGNANT,1.0,,1,1
Doppler,Subspace Discriminant,METASTASIS,MALIGNANT,0.16666666666666666,0.2886751345948129,3,4
Doppler,Subspace Discriminant,NEUROFIBROMA,BENIGN,0.5,,1,2
Doppler,Subspace Discriminant,OSTEOMA,BENIGN,1.0,,1,1
Doppler,Subspace Discriminant,PILOMATRICOMA,BENIGN,0.0,,1,1
Doppler,Subspace Discriminant,SCC,MALIGNANT,0.6083333333333333,0.28333333333333327,4,11
Doppler,Subspace Discriminant,SCHWANNOMA,BENIGN,1.0,0.0,2,2
Doppler,Subspace Discriminant,SEBK,BENIGN,0.7083333333333333,0.34359213546813844,4,7
Doppler,Subspace Discriminant,SK,BENIGN,1.0,,1,1
Doppler,Subspace Discriminant,VENOUS MALFORMATION,BENIGN,1.0,0.0,2,2
Doppler,Subspace KNN,AK,MALIGNANT,0.5,0.5773502691896257,4,5
Doppler,Subspace KNN,ANGIOMA,BENIGN,1.0,0.0,2,3
Doppler,Subspace KNN,BCC,MALIGNANT,0.7050000000000001,0.19289461717044706,5,31
Doppler,Subspace KNN,CYST,BENIGN,0.8026190476190476,0.17720988875116933,5,40
Doppler,Subspace KNN,DERMATOFIBROMA,BENIGN,0.62,0.37516662964608144,5,21
Doppler,Subspace KNN,FAT NECROSIS,BENIGN,1.0,,1,1
Doppler,Subspace KNN,FIBROFOLLICULOMA,BENIGN,1.0,0.0,2,2
Doppler,Subspace KNN,FIBROMA,BENIGN,0.0,,1,1
Doppler,Subspace KNN,HEMANGIOMA,BENIGN,0.0,,1,1
Doppler,Subspace KNN,KA,MALIGNANT,0.0,,1,1
Doppler,Subspace KNN,LEIOMYOMA,BENIGN,0.8333333333333333,0.23570226039551592,2,4
Doppler,Subspace KNN,LIPOMA,BENIGN,0.9333333333333332,0.14907119849998599,5,26
Doppler,Subspace KNN,LYMPHOMA,MALIGNANT,0.5,0.7071067811865476,2,3
Doppler,Subspace KNN,MERKEL,MALIGNANT,1.0,,1,1
Doppler,Subspace KNN,METASTASIS,MALIGNANT,0.16666666666666666,0.2886751345948129,3,4
Doppler,Subspace KNN,NEUROFIBROMA,BENIGN,0.5,,1,2
Doppler,Subspace KNN,OSTEOMA,BENIGN,1.0,,1,1
Doppler,Subspace KNN,PILOMATRICOMA,BENIGN,0.0,,1,1
Doppler,Subspace KNN,SCC,MALIGNANT,0.5166666666666666,0.42295258468165065,4,11
Doppler,Subspace KNN,SCHWANNOMA,BENIGN,1.0,0.0,2,2
Doppler,Subspace KNN,SEBK,BENIGN,0.625,0.47871355387816905,4,7
Doppler,Subspace KNN,SK,BENIGN,1.0,,1,1
Doppler,Subspace KNN,VENOUS MALFORMATION,BENIGN,0.5,0.7071067811865476,2,2
Doppler,Weighted KNN,AK,MALIGNANT,0.5,0.5773502691896257,4,5
Doppler,Weighted KNN,ANGIOMA,BENIGN,1.0,0.0,2,3
Doppler,Weighted KNN,BCC,MALIGNANT,0.7050000000000001,0.19289461717044706,5,31
Doppler,Weighted KNN,CYST,BENIGN,0.8276190476190475,0.1976161789809006,5,40
Doppler,Weighted KNN,DERMATOFIBROMA,BENIGN,0.62,0.37516662964608144,5,21
Doppler,Weighted KNN,FAT NECROSIS,BENIGN,1.0,,1,1
Doppler,Weighted KNN,FIBROFOLLICULOMA,BENIGN,1.0,0.0,2,2
Doppler,Weighted KNN,FIBROMA,BENIGN,0.0,,1,1
Doppler,Weighted KNN,HEMANGIOMA,BENIGN,0.0,,1,1
Doppler,Weighted KNN,KA,MALIGNANT,0.0,,1,1
Doppler,Weighted KNN,LEIOMYOMA,BENIGN,0.8333333333333333,0.23570226039551592,2,4
Doppler,Weighted KNN,LIPOMA,BENIGN,0.9666666666666666,0.07453559924999298,5,26
Doppler,Weighted KNN,LYMPHOMA,MALIGNANT,0.5,0.7071067811865476,2,3
Doppler,Weighted KNN,MERKEL,MALIGNANT,1.0,,1,1
Doppler,Weighted KNN,METASTASIS,MALIGNANT,0.16666666666666666,0.2886751345948129,3,4
Doppler,Weighted KNN,NEUROFIBROMA,BENIGN,0.5,,1,2
Doppler,Weighted KNN,OSTEOMA,BENIGN,1.0,,1,1
Doppler,Weighted KNN,PILOMATRICOMA,BENIGN,0.0,,1,1
Doppler,Weighted KNN,SCC,MALIGNANT,0.6416666666666666,0.26299556396765833,4,11
Doppler,Weighted KNN,SCHWANNOMA,BENIGN,1.0,0.0,2,2
Doppler,Weighted KNN,SEBK,BENIGN,0.625,0.47871355387816905,4,7
Doppler,Weighted KNN,SK,BENIGN,1.0,,1,1
Doppler,Weighted KNN,VENOUS MALFORMATION,BENIGN,0.5,0.7071067811865476,2,2
