k,dataset,model,auc_mean,auc_std,accuracy_mean,accuracy_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,precision_mean,precision_std,f1_mean,f1_std
10,BW+Doppler,Quadratic Discriminant Analysis,0.7894625603864734,0.09302827771876596,0.7644444444444445,0.06116653845902772,0.6666666666666667,0.13944333775567927,0.8144927536231885,0.1188306376187682,0.6808126084441873,0.132475794922269,0.65487841191067,0.07378400223470188
10,BW+Doppler,Logistic Regression,0.7877415458937198,0.09311973079192146,0.7646031746031746,0.06067895019049616,0.5333333333333334,0.06666666666666668,0.8822463768115941,0.0757151023744817,0.7186507936507937,0.1504925983955081,0.6072248803827751,0.0855750926961591
10,BW+Doppler,Linear SVM,0.7990338164251207,0.08191483548317155,0.7646031746031746,0.05535929050849035,0.4666666666666667,0.06666666666666668,0.9163043478260869,0.07433631292046666,0.775,0.1740051084818425,0.5739529751294457,0.07835155486324172
10,BW+Doppler,Quadratic SVM,0.6595712560386474,0.08662418039384939,0.6855555555555556,0.025144580668840805,0.18333333333333332,0.097182531580755,0.9416666666666667,0.08164965809277262,0.8088888888888889,0.23917553861464375,0.26546003016591246,0.09624654143503374
10,BW+Doppler,Cubic SVM,0.786322463768116,0.09370842524520458,0.7026984126984127,0.06584834114267517,0.2833333333333333,0.08498365855987976,0.9163043478260869,0.07433631292046666,0.6683333333333332,0.21987370112053975,0.3917647058823529,0.1202483653025656
10,BW+Doppler,Fine Gaussian SVM,0.6234903381642514,0.16045414384219706,0.6685714285714286,0.009331389496316875,0.016666666666666666,0.03333333333333333,1.0,0.0,0.2,0.4,0.03076923076923077,0.06153846153846154
10,BW+Doppler,Medium Gaussian SVM,0.7944142512077295,0.05384880602755289,0.7422222222222222,0.059690560082503556,0.4666666666666667,0.08498365855987976,0.8822463768115943,0.08016995180254685,0.6978932178932179,0.14897583797189395,0.5498142006958806,0.08929501659964018
10,BW+Doppler,Coarse Gaussian SVM,0.7961654589371981,0.07173244593038196,0.7309523809523808,0.06512580611649278,0.4333333333333334,0.06236095644623236,0.8822463768115943,0.08016995180254685,0.679004329004329,0.16912450928845493,0.5243834223239258,0.09130168766356725
10,BW+Doppler,Fine KNN,0.6563405797101449,0.041145926804309375,0.6853968253968253,0.047763273651433666,0.5666666666666667,0.062360956446232345,0.7460144927536232,0.07451269963608445,0.5396678321678322,0.06544966100058648,0.5491310428701733,0.04805975149293679
10,BW+Doppler,Medium KNN,0.7882397342995169,0.08235866854188123,0.7138095238095239,0.07000989743944051,0.5666666666666667,0.062360956446232345,0.7884057971014492,0.08270398775405077,0.5912698412698413,0.12274676145511876,0.5756410256410256,0.08410881777875241
10,BW+Doppler,Coarse KNN,0.791213768115942,0.06525477267833533,0.6628571428571428,0.004665694748158418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,BW+Doppler,Cosine KNN,0.813647342995169,0.07634188993538774,0.7644444444444445,0.06405976360537964,0.6166666666666668,0.11303883305208781,0.8391304347826086,0.08055709462638273,0.6798201798201797,0.12292259743478742,0.6374863580355571,0.08707388323145776
10,BW+Doppler,Weighted KNN,0.802445652173913,0.08012947988190487,0.7193650793650794,0.06231973247036311,0.5833333333333334,0.05270462766947298,0.7884057971014492,0.08270398775405077,0.5988888888888889,0.11322434846983997,0.587037037037037,0.07066216306792189
10,BW+Doppler,Boosted Trees,0.7571708937198067,0.08878701037864123,0.7417460317460318,0.05336167047646941,0.55,0.12472191289246472,0.8398550724637681,0.07969861576700991,0.648611111111111,0.11262852740396274,0.5861471861471862,0.09046894065694736
10,BW+Doppler,Bagged Trees,0.7922101449275363,0.09017334622296076,0.7536507936507936,0.08368346700837447,0.6166666666666667,0.06666666666666665,0.8235507246376812,0.10243824375114374,0.661025641025641,0.15029578551200062,0.6338855218855219,0.1027093206495337
10,BW+Doppler,Subspace Discriminant,0.7967693236714976,0.06709535057304411,0.7479365079365079,0.07877654803322015,0.4833333333333333,0.11055415967851333,0.8822463768115943,0.08016995180254685,0.6937662337662338,0.17857289255598235,0.5650426461410444,0.1259996114172943
10,BW+Doppler,Subspace KNN,0.808016304347826,0.06772080498723912,0.7417460317460318,0.058557446604032184,0.5333333333333333,0.08498365855987973,0.847463768115942,0.06239252468970993,0.6507575757575756,0.13008261837503804,0.5828759646150949,0.09063817797620569
10,BW+Doppler,RUSBoosted Trees,0.7571708937198067,0.08878701037864123,0.7417460317460318,0.05336167047646941,0.55,0.12472191289246472,0.8398550724637681,0.07969861576700991,0.648611111111111,0.11262852740396274,0.5861471861471862,0.09046894065694736
15,BW,Simple Tree,0.6510869565217392,0.09198920465032866,0.6576190476190475,0.041961841836601725,0.4666666666666667,0.15456030825826172,0.7561594202898549,0.11389497219935361,0.5093222566906778,0.07189131411954694,0.46889791097659994,0.07014970575094949
15,BW,Medium Tree,0.6099637681159421,0.08977468353507419,0.6296825396825396,0.08372109331801827,0.55,0.1130388330520878,0.669927536231884,0.07480282840906632,0.4616208791208791,0.09947345070541244,0.5013772893772894,0.10462794683505619
15,BW,Complex Tree,0.6099637681159421,0.08977468353507419,0.6296825396825396,0.08372109331801827,0.55,0.1130388330520878,0.669927536231884,0.07480282840906632,0.4616208791208791,0.09947345070541244,0.5013772893772894,0.10462794683505619
15,BW,Linear Discriminant Analysis,0.7190821256038648,0.09923922119450096,0.7028571428571428,0.08001889421627156,0.4166666666666667,0.11785113019775792,0.8481884057971014,0.06661544976541113,0.5855555555555555,0.16988921589969255,0.486060606060606,0.13813130389821401
15,BW,Quadratic Discriminant Analysis,0.7251509661835749,0.06027144842038105,0.6917460317460318,0.06043972570616643,0.5833333333333334,0.05270462766947298,0.7478260869565216,0.1028334658422172,0.5608333333333333,0.10526421783092083,0.5637806637806637,0.04954501086541155
15,BW,Logistic Regression,0.7107789855072464,0.0802231742690003,0.6855555555555555,0.050198397013611985,0.33333333333333337,0.11785113019775792,0.864855072463768,0.04770516113226894,0.5507936507936508,0.11746031746031749,0.4088972431077694,0.12239432473082455
15,BW,Linear SVM,0.690006038647343,0.08615075971988137,0.6853968253968254,0.05071571401719715,0.3,0.06666666666666668,0.8815217391304347,0.048333930856963164,0.5723809523809524,0.14847371634213394,0.39222566219470245,0.09026173150984741
15,BW,Quadratic SVM,0.5985205314009662,0.07029719548470625,0.7022222222222222,0.013704214408983735,0.18333333333333332,0.0816496580927726,0.9663043478260869,0.03128555528249697,0.82,0.15684387141358122,0.2821266968325792,0.10504988036798667
15,BW,Cubic SVM,0.6867451690821257,0.04539982622839831,0.7020634920634921,0.049592951327437504,0.2666666666666667,0.08164965809277261,0.9239130434782608,0.04848849570259883,0.6523809523809524,0.1581855737321247,0.3742690058479532,0.10171383711798163
15,BW,Fine Gaussian SVM,0.6009661835748792,0.18530992711502697,0.674126984126984,0.013761090032821109,0.03333333333333333,0.0408248290463863,1.0,0.0,0.4,0.48989794855663565,0.06153846153846154,0.07536891516255934
15,BW,Medium Gaussian SVM,0.7618659420289855,0.0806841928244806,0.6911111111111111,0.038363473641621,0.3,0.08498365855987976,0.8909420289855072,0.06698882463141778,0.615079365079365,0.12088528739466521,0.38978696741854635,0.08270397580161662
15,BW,Coarse Gaussian SVM,0.7115036231884058,0.035376373226755554,0.6966666666666665,0.04445974793218015,0.31666666666666665,0.11055415967851333,0.8905797101449275,0.06708869256146842,0.6148051948051949,0.15573502672649608,0.40574101494144565,0.1041272589502722
15,BW,Fine KNN,0.652536231884058,0.08423153308424042,0.6639682539682541,0.08326996835069488,0.6166666666666667,0.12472191289246473,0.6884057971014493,0.10378395353190223,0.5108771929824562,0.10443180476618254,0.5530574562832627,0.09963558860308601
15,BW,Medium KNN,0.7342995169082126,0.07664550315241372,0.6742857142857144,0.07714449015189724,0.5166666666666667,0.16158932858054428,0.7554347826086957,0.10589384102041792,0.5317216117216117,0.1026074215164818,0.5077392324451149,0.1221836890333793
15,BW,Coarse KNN,0.7161986714975845,0.05105082606742691,0.6628571428571428,0.004665694748158418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,BW,Cosine KNN,0.7247282608695651,0.06555165515530191,0.7082539682539682,0.05015873015873019,0.6,0.09718253158075499,0.7644927536231884,0.0950905779844884,0.580952380952381,0.10255000193786093,0.5802197802197802,0.06274758419154244
15,BW,Weighted KNN,0.7535477053140097,0.08660202457280522,0.707936507936508,0.08130951412613141,0.45,0.08498365855987976,0.8398550724637681,0.1091211478620576,0.6197619047619047,0.13754735321487374,0.5130846930846931,0.09395639901278997
15,BW,Boosted Trees,0.6814764492753623,0.12840208096792569,0.7082539682539682,0.08046476234563726,0.4499999999999999,0.15456030825826172,0.8391304347826087,0.07141818119887323,0.5916666666666666,0.14776106839534334,0.504040404040404,0.14214816712931133
15,BW,Bagged Trees,0.7084390096618357,0.06867109029855377,0.6630158730158731,0.05485866767428123,0.5166666666666667,0.097182531580755,0.7380434782608696,0.07864572574866303,0.5054298642533936,0.07082921836557365,0.5067651628731089,0.07274674101306393
15,BW,Subspace Discriminant,0.7366243961352656,0.06685723524108494,0.6798412698412698,0.041072789640817065,0.35000000000000003,0.12247448713915891,0.8481884057971014,0.048520972930421354,0.5340909090909091,0.0928764397350116,0.4143478260869565,0.11514435749259211
15,BW,Subspace KNN,0.7467693236714976,0.05544727948979286,0.7074603174603173,0.04083285127825658,0.4,0.13333333333333336,0.8648550724637681,0.039766040212866303,0.594090909090909,0.06844796539665841,0.46887545532046815,0.11280781893332227
15,BW,RUSBoosted Trees,0.6814764492753623,0.12840208096792569,0.7082539682539682,0.08046476234563726,0.4499999999999999,0.15456030825826172,0.8391304347826087,0.07141818119887323,0.5916666666666666,0.14776106839534334,0.504040404040404,0.14214816712931133
15,Doppler,Simple Tree,0.6452143719806763,0.1495158472994289,0.7255555555555555,0.07563687767084523,0.5166666666666667,0.14337208778404378,0.8311594202898551,0.07834301914940085,0.6165501165501166,0.12741438703943844,0.5540588493631973,0.12854816929302176
15,Doppler,Medium Tree,0.6989130434782609,0.08236799091471271,0.7422222222222222,0.08198132265214077,0.5666666666666667,0.09718253158075499,0.8311594202898551,0.09168456604758378,0.6487179487179487,0.16285135540259216,0.6006233766233766,0.1164582999817511
15,Doppler,Complex Tree,0.6989130434782609,0.08236799091471271,0.7422222222222222,0.08198132265214077,0.5666666666666667,0.09718253158075499,0.8311594202898551,0.09168456604758378,0.6487179487179487,0.16285135540259216,0.6006233766233766,0.1164582999817511
15,Doppler,Linear Discriminant Analysis,0.7999094202898551,0.09661329055252439,0.759047619047619,0.07628565483619351,0.5666666666666667,0.062360956446232345,0.8568840579710144,0.08882355559515406,0.6905555555555555,0.1588888888888889,0.6187878787878788,0.0988715020672209
15,Doppler,Quadratic Discriminant Analysis,0.8068538647342995,0.08659342385058438,0.7471428571428571,0.058981871571689486,0.75,0.052704627669473016,0.7456521739130435,0.07513727547583508,0.6083823529411764,0.0865176498139823,0.669376026272578,0.06412870996194371
15,Doppler,Logistic Regression,0.8089371980676328,0.08755125514605386,0.7647619047619048,0.07628070054665292,0.6000000000000001,0.0816496580927726,0.8485507246376811,0.10647859719875948,0.7006204906204906,0.1501757856169463,0.6365412323078227,0.08834965919397053
15,Doppler,Linear SVM,0.802475845410628,0.09448064429425629,0.7531746031746032,0.03882891390836995,0.4833333333333334,0.09718253158075502,0.8913043478260869,0.1004544912381417,0.7624542124542125,0.17474255219021084,0.566093567251462,0.04266634605399186
15,Doppler,Quadratic SVM,0.6842693236714976,0.08000168558896605,0.696984126984127,0.03403420389134308,0.19999999999999998,0.04082482904638631,0.95,0.06123724356957944,0.7523809523809524,0.2200803811103113,0.3069674185463659,0.049865592803251514
15,Doppler,Cubic SVM,0.7692330917874396,0.09164866431973213,0.7028571428571428,0.0602100129033127,0.25,0.09128709291752769,0.9333333333333332,0.07728015412913089,0.7283333333333333,0.2419595925861268,0.3587114845938375,0.11828977434155376
15,Doppler,Fine Gaussian SVM,0.5523248792270532,0.19742312771521428,0.646031746031746,0.0339549002085611,0.016666666666666666,0.03333333333333333,0.9659420289855072,0.04172805811271877,0.2,0.4,0.03076923076923077,0.06153846153846154
15,Doppler,Medium Gaussian SVM,0.8257548309178745,0.058253106682332814,0.7646031746031746,0.049831158614451795,0.5166666666666666,0.13333333333333333,0.8902173913043478,0.04930199621209869,0.7136363636363636,0.09543289797825974,0.5888212043710765,0.10527955778464616
15,Doppler,Coarse Gaussian SVM,0.8130736714975846,0.06620588546341356,0.7646031746031747,0.04947087117674547,0.5166666666666667,0.08164965809277258,0.8905797101449275,0.06708869256146842,0.7271861471861473,0.12857722959787635,0.5963201812172064,0.07510412858373906
15,Doppler,Fine KNN,0.6820652173913043,0.05044566141209275,0.7196825396825396,0.058728871714769905,0.5666666666666667,0.09718253158075499,0.797463768115942,0.10219960618469043,0.6097020626432391,0.10663830493161892,0.5764775506983351,0.06959647458695306
15,Doppler,Medium KNN,0.8191123188405797,0.07389417029574595,0.7422222222222222,0.07577166638697949,0.65,0.11055415967851333,0.7887681159420291,0.11386615364180695,0.6417366946778711,0.14259436478693935,0.6315324119316859,0.0839366471949585
15,Doppler,Coarse KNN,0.7805102657004832,0.0546809728495626,0.6628571428571428,0.004665694748158418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,Doppler,Cosine KNN,0.8203955314009661,0.07445773386650431,0.7533333333333334,0.07609683398873504,0.6666666666666667,0.09128709291752769,0.7971014492753624,0.10909949134992536,0.6530004309416074,0.14115227779038583,0.649524314765694,0.08336758098005047
15,Doppler,Weighted KNN,0.8262530193236713,0.0715621176869836,0.7592063492063492,0.08009285364713507,0.6000000000000001,0.12247448713915891,0.8398550724637681,0.09554918698217824,0.6808302808302809,0.1527464231278632,0.6276491228070176,0.1073492472273134
15,Doppler,Boosted Trees,0.7689462560386473,0.09937376985168869,0.7477777777777778,0.06402632363659296,0.5666666666666667,0.062360956446232345,0.8398550724637681,0.09184335952321658,0.6633333333333334,0.1185092588975412,0.6055218855218855,0.07346106927404204
15,Doppler,Bagged Trees,0.8123188405797102,0.0994362877374156,0.730952380952381,0.10005793232479684,0.5333333333333333,0.12472191289246472,0.8315217391304348,0.11143292505534176,0.6458730158730159,0.19554395966444393,0.5762158893737841,0.14035598145871375
15,Doppler,Subspace Discriminant,0.8208031400966185,0.07159490679274803,0.7704761904761905,0.07572842701789194,0.5666666666666667,0.11055415967851333,0.8739130434782609,0.09438805660672168,0.72488344988345,0.15504017649521082,0.6253719806763286,0.10637497047641736
15,Doppler,Subspace KNN,0.8022644927536232,0.07197604080816689,0.7646031746031747,0.06788122658104111,0.6166666666666667,0.08498365855987973,0.839855072463768,0.10255991430302656,0.6933943833943834,0.1375712885535508,0.6413528265107212,0.07433791076379523
15,Doppler,RUSBoosted Trees,0.7689462560386473,0.09937376985168869,0.7477777777777778,0.06402632363659296,0.5666666666666667,0.062360956446232345,0.8398550724637681,0.09184335952321658,0.6633333333333334,0.1185092588975412,0.6055218855218855,0.07346106927404204
15,BW+Doppler,Simple Tree,0.7217542270531402,0.10295378385391768,0.703015873015873,0.08685658590743182,0.6333333333333333,0.08498365855987973,0.738768115942029,0.13084376300443312,0.5766666666666667,0.12543258481484518,0.5953282828282828,0.08450545437545509
15,BW+Doppler,Medium Tree,0.669927536231884,0.07821095093425696,0.6917460317460318,0.10822859638438372,0.6,0.09718253158075499,0.739855072463768,0.1837588862949913,0.5910894660894661,0.15505527245522321,0.5761001317523056,0.08768361328501909
15,BW+Doppler,Complex Tree,0.669927536231884,0.07821095093425696,0.6917460317460318,0.10822859638438372,0.6,0.09718253158075499,0.739855072463768,0.1837588862949913,0.5910894660894661,0.15505527245522321,0.5761001317523056,0.08768361328501909
15,BW+Doppler,Linear Discriminant Analysis,0.815096618357488,0.08490912589401343,0.7647619047619049,0.0698207040427548,0.55,0.08498365855987974,0.8739130434782609,0.09438805660672168,0.7175396825396826,0.15788912107166875,0.6147007378586327,0.09511130215789931
15,BW+Doppler,Quadratic Discriminant Analysis,0.788677536231884,0.1042490922226515,0.7644444444444445,0.07880660650940918,0.6833333333333333,0.13333333333333336,0.8057971014492754,0.10639719624614231,0.664053724053724,0.14639024766876443,0.6628331668331667,0.10514649723550838
15,BW+Doppler,Logistic Regression,0.7855978260869565,0.1055662124701408,0.764920634920635,0.0837358382185716,0.5666666666666667,0.09718253158075499,0.8655797101449275,0.10930025088498321,0.7136507936507936,0.1701468842121567,0.623093086250981,0.11199134412904864
15,BW+Doppler,Linear SVM,0.7967693236714976,0.07746630206566117,0.7420634920634921,0.05185887005737901,0.4,0.06236095644623237,0.9163043478260869,0.07433631292046666,0.7523809523809525,0.18723431667940477,0.5125465178096758,0.07471434438046598
15,BW+Doppler,Quadratic SVM,0.6589975845410627,0.08985206932283403,0.7023809523809523,0.027012123664993854,0.21666666666666665,0.08498365855987974,0.95,0.06666666666666667,0.82,0.22271057451320087,0.3185003232062056,0.09236502233057146
15,BW+Doppler,Cubic SVM,0.7738828502415459,0.1017303928737876,0.7025396825396826,0.05023853406363176,0.2833333333333333,0.08498365855987976,0.9159420289855073,0.0521361578369682,0.6457142857142857,0.15989225397066176,0.3883866529067767,0.10753559005017954
15,BW+Doppler,Fine Gaussian SVM,0.5435990338164252,0.17949889130635202,0.6571428571428573,0.0295084445425327,0.016666666666666666,0.03333333333333333,0.9826086956521738,0.034782608695652195,0.2,0.4,0.03076923076923077,0.06153846153846154
15,BW+Doppler,Medium Gaussian SVM,0.7993659420289856,0.052202875136012405,0.7366666666666666,0.06251913287393426,0.4333333333333333,0.09718253158075503,0.8905797101449275,0.06708869256146842,0.686984126984127,0.15878856068458835,0.5251953412944126,0.10725768222529083
15,BW+Doppler,Coarse Gaussian SVM,0.8025664251207729,0.06890711834321198,0.7309523809523808,0.06512580611649278,0.41666666666666663,0.074535599249993,0.8905797101449275,0.06708869256146842,0.676984126984127,0.1718322701070395,0.5136173767752716,0.10358050974326845
15,BW+Doppler,Fine KNN,0.6561594202898551,0.06390230035576379,0.6853968253968254,0.0753418345827655,0.5666666666666668,0.033333333333333354,0.7456521739130435,0.09905693732696459,0.5483333333333333,0.10754843869934451,0.554012654012654,0.06996917464270182
15,BW+Doppler,Medium KNN,0.779513888888889,0.06944634790502019,0.7138095238095239,0.06347539463732241,0.6333333333333334,0.06666666666666665,0.7547101449275362,0.07056014072659773,0.573397435897436,0.08448659585028559,0.6006666666666667,0.07466666666666665
15,BW+Doppler,Coarse KNN,0.7719806763285024,0.07517623921680062,0.6628571428571428,0.004665694748158418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,BW+Doppler,Cosine KNN,0.8020984299516908,0.05554329640524314,0.7530158730158731,0.06642890330083417,0.6333333333333333,0.08498365855987974,0.8141304347826086,0.09986863877890896,0.6592857142857143,0.135179397053527,0.6364535464535465,0.0773096556550483
15,BW+Doppler,Weighted KNN,0.7994263285024156,0.06801379932323676,0.7417460317460318,0.07900968044761586,0.6166666666666667,0.08498365855987973,0.805072463768116,0.09356388618559862,0.6353302253302254,0.14612812066151518,0.6210991488382793,0.10141898720282813
15,BW+Doppler,Boosted Trees,0.7424969806763285,0.1063004087740434,0.741904761904762,0.06830083293261875,0.5333333333333333,0.1452966314513558,0.8485507246376812,0.089034648660203,0.6569444444444444,0.15313090502597468,0.5780952380952381,0.1198865677031679
15,BW+Doppler,Bagged Trees,0.8061141304347824,0.08633666947285495,0.759047619047619,0.09291424102599742,0.6000000000000001,0.033333333333333305,0.8405797101449275,0.14977403690160945,0.7333333333333334,0.23190036174568116,0.6399989873674083,0.08744118137151614
15,BW+Doppler,Subspace Discriminant,0.8075181159420289,0.07892006145329777,0.7198412698412697,0.08234715029681079,0.4333333333333333,0.09718253158075503,0.8652173913043478,0.09236359345729953,0.6508225108225109,0.19158289275796858,0.5142648452488269,0.11927610928185187
15,BW+Doppler,Subspace KNN,0.8017210144927537,0.07733675636486288,0.7533333333333333,0.0739202105710218,0.5333333333333334,0.12472191289246472,0.8648550724637681,0.08102991738257603,0.6869103119103119,0.16470184024010698,0.5925104064509099,0.11639789038861457
15,BW+Doppler,RUSBoosted Trees,0.7424969806763285,0.1063004087740434,0.741904761904762,0.06830083293261875,0.5333333333333333,0.1452966314513558,0.8485507246376812,0.089034648660203,0.6569444444444444,0.15313090502597468,0.5780952380952381,0.1198865677031679
20,BW,Simple Tree,0.6935537439613527,0.07904806764908819,0.6407936507936508,0.06327661859702459,0.5666666666666667,0.1224744871391589,0.6797101449275362,0.12870430183754225,0.49140350877192984,0.09491600991473886,0.5137480798771121,0.05933814759288639
20,BW,Medium Tree,0.6436594202898551,0.0933711188029095,0.6523809523809524,0.09351752691750322,0.6166666666666667,0.12472191289246472,0.6706521739130434,0.11052447002863336,0.4965625293179473,0.09469649510273169,0.545909041619251,0.09869477214596963
20,BW,Complex Tree,0.6436594202898551,0.0933711188029095,0.6523809523809524,0.09351752691750322,0.6166666666666667,0.12472191289246472,0.6706521739130434,0.11052447002863336,0.4965625293179473,0.09469649510273169,0.545909041619251,0.09869477214596963
20,BW,Linear Discriminant Analysis,0.7121376811594202,0.10846957164622202,0.7085714285714286,0.08742905557150593,0.45,0.11303883305208778,0.8398550724637681,0.09554918698217824,0.615,0.18306040290327977,0.5126262626262627,0.12608067698286807
20,BW,Quadratic Discriminant Analysis,0.7223429951690822,0.06178715219874,0.7139682539682539,0.03777844470533089,0.5666666666666667,0.062360956446232345,0.7894927536231884,0.06712586027316376,0.5876923076923076,0.07989802837079954,0.57207696007696,0.04448601908910242
20,BW,Logistic Regression,0.7072463768115942,0.07730491091412696,0.6968253968253968,0.04321135224057516,0.35,0.097182531580755,0.8731884057971013,0.03652058889378012,0.5819047619047619,0.10512491220226003,0.4332950022114108,0.09910256659185596
20,BW,Linear SVM,0.6872886473429952,0.09524081192646379,0.6855555555555556,0.058395442585784205,0.3,0.06666666666666668,0.8818840579710144,0.060469266914076406,0.5807142857142857,0.16555479462303632,0.3937461300309598,0.09516641284883981
20,BW,Quadratic SVM,0.60618961352657,0.0880909918314009,0.6968253968253968,0.025152595516655746,0.2,0.1452966314513558,0.9492753623188406,0.04143761871158204,0.5828571428571429,0.3260649741185624,0.2772088592522029,0.18198249320190638
20,BW,Cubic SVM,0.6846014492753623,0.07230794185557948,0.6906349206349206,0.055037036019731665,0.25,0.10540925533894599,0.9152173913043479,0.04567804649880586,0.589047619047619,0.18806569991094388,0.34652390780873754,0.13486372782139847
20,BW,Fine Gaussian SVM,0.44447463768115947,0.17576733880304404,0.6574603174603174,0.02496457555725395,0.016666666666666666,0.03333333333333333,0.9833333333333332,0.03333333333333335,0.2,0.4,0.03076923076923077,0.06153846153846154
20,BW,Medium Gaussian SVM,0.7553442028985508,0.07220424541590789,0.6911111111111111,0.038363473641621,0.31666666666666665,0.08164965809277261,0.8822463768115941,0.0604106231903372,0.5984126984126983,0.10595758265573738,0.40367585630743524,0.08485754802435885
20,BW,Coarse Gaussian SVM,0.6972826086956522,0.036180191587018386,0.6741269841269841,0.02840161174139054,0.2833333333333333,0.08498365855987976,0.8731884057971013,0.05845585297027007,0.55,0.10973065354098012,0.3632775119617225,0.07333774882247782
20,BW,Fine KNN,0.6106884057971015,0.08012368025612765,0.6301587301587303,0.08538295750971955,0.55,0.1247219128924647,0.6713768115942029,0.1244426769085625,0.47201465201465204,0.11166084938655849,0.5008298368298367,0.09948380810597189
20,BW,Medium KNN,0.7360658212560388,0.06564563782947716,0.6799999999999999,0.07080752942470195,0.55,0.08498365855987973,0.7467391304347826,0.08522121158744365,0.533041958041958,0.09333175855448723,0.5383625070581592,0.08345596633121156
20,BW,Coarse KNN,0.7221769323671496,0.04745442784491272,0.6628571428571428,0.004665694748158418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20,BW,Cosine KNN,0.7171497584541063,0.09219656240821532,0.6968253968253968,0.04984480828608272,0.5666666666666667,0.062360956446232345,0.7634057971014492,0.0541008882751597,0.5528471528471528,0.07292734662546317,0.5583946488294316,0.06311410218776481
20,BW,Weighted KNN,0.7535024154589373,0.08385257089992033,0.7026984126984127,0.06303725997475394,0.4833333333333333,0.06236095644623236,0.8144927536231885,0.07566827525916878,0.5819230769230769,0.1052441511959061,0.5254545454545454,0.07679531666161045
20,BW,Boosted Trees,0.6803442028985507,0.0816393994570379,0.6804761904761905,0.06446203528782839,0.4333333333333333,0.1699673171197595,0.8050724637681158,0.06239462867138914,0.5275757575757576,0.11896554431691102,0.46468761417610516,0.1416230011775503
20,BW,Bagged Trees,0.7169836956521739,0.06333008189198161,0.6857142857142857,0.03834245183867038,0.5666666666666667,0.11055415967851333,0.7467391304347826,0.08522121158744365,0.5389792663476874,0.06172618462528156,0.5455097964214374,0.05719483701847823
20,BW,Subspace Discriminant,0.7409118357487923,0.06909175826393046,0.6973015873015873,0.06169602577861712,0.4,0.097182531580755,0.8481884057971014,0.048520972930421354,0.5722222222222222,0.14038087520548087,0.4704761904761905,0.11394393338238121
20,BW,Subspace KNN,0.7484148550724636,0.07476024665578988,0.7023809523809523,0.036456139929701134,0.45,0.04082482904638629,0.8307971014492754,0.06914121995290759,0.5912759462759463,0.08300913828971657,0.5055921622237411,0.026717666479150824
20,BW,RUSBoosted Trees,0.6803442028985507,0.0816393994570379,0.6804761904761905,0.06446203528782839,0.4333333333333333,0.1699673171197595,0.8050724637681158,0.06239462867138914,0.5275757575757576,0.11896554431691102,0.46468761417610516,0.1416230011775503
20,Doppler,Simple Tree,0.6568085748792271,0.14733539716689187,0.7253968253968254,0.06984126984126983,0.55,0.17159383568311665,0.8134057971014492,0.08826015563358001,0.609469696969697,0.12083511445443247,0.5648911474998431,0.12990309346575465
20,Doppler,Medium Tree,0.6358695652173914,0.08906155285777091,0.6803174603174604,0.08738870112551239,0.5000000000000001,0.12909944487358058,0.7717391304347826,0.10694851900464204,0.5376923076923077,0.1453449274278056,0.5122597402597402,0.1304918520864603
20,Doppler,Complex Tree,0.6358695652173914,0.08906155285777091,0.6803174603174604,0.08738870112551239,0.5000000000000001,0.12909944487358058,0.7717391304347826,0.10694851900464204,0.5376923076923077,0.1453449274278056,0.5122597402597402,0.1304918520864603
20,Doppler,Linear Discriminant Analysis,0.7842693236714976,0.0914320805077868,0.7647619047619048,0.08212594718975277,0.5833333333333334,0.09128709291752769,0.8568840579710144,0.08882355559515406,0.6941919191919192,0.16153801772427676,0.6298550724637682,0.11254666002431926
20,Doppler,Quadratic Discriminant Analysis,0.8026871980676329,0.0873321822148604,0.7301587301587302,0.07013107262076332,0.7833333333333333,0.08498365855987976,0.7028985507246377,0.06672964888823966,0.576078431372549,0.08369035401784632,0.6634555738004013,0.08452556484957464
20,Doppler,Logistic Regression,0.8073067632850242,0.08108902873885308,0.7647619047619048,0.07628070054665292,0.6000000000000001,0.0816496580927726,0.8485507246376811,0.10647859719875948,0.7006204906204906,0.1501757856169463,0.6365412323078227,0.08834965919397053
20,Doppler,Linear SVM,0.798822463768116,0.09310556374929235,0.7474603174603175,0.04147810697860497,0.4833333333333334,0.09718253158075502,0.8826086956521738,0.10319028861659563,0.7439393939393939,0.17010232970528713,0.5605425492382015,0.040133410406111514
20,Doppler,Quadratic SVM,0.7134057971014494,0.07689990375592731,0.6968253968253968,0.04984480828608272,0.23333333333333334,0.06236095644623236,0.9329710144927537,0.07252714619725328,0.7016666666666667,0.20387904911164037,0.3407843137254901,0.08124748243814996
20,Doppler,Cubic SVM,0.7697161835748793,0.08427286651534116,0.7139682539682541,0.060195365148711794,0.2666666666666667,0.08164965809277261,0.9416666666666668,0.07728015412913089,0.775,0.22912878474779202,0.3847899159663865,0.10824695576301914
20,Doppler,Fine Gaussian SVM,0.5375905797101449,0.15785268447632633,0.6403174603174602,0.04253968253968254,0.016666666666666666,0.03333333333333333,0.9572463768115942,0.05443953614780566,0.2,0.4,0.03076923076923077,0.06153846153846154
